代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近5日最高,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
002759,28.34,1.58,0,1013935289.0,0.0,6.13,29.24,27.53,27.73,27.9,1.0,-13.36,36.1,41.9,39.6,55.98,30.69,0,0,0,0,0
002685,7.8,-1.64,0,305063024.0,0.0,2.77,7.97,7.75,7.9,7.93,1.0,-12.26,9.35,9.98,9.78,9.98,8.72,0,0,0,0,0
002756,61.8,-1.73,0,664659458.6666667,0.0,2.77,63.05,61.31,62.61,62.887,1.0,-8.45,68.21,89.49,75.12,89.49,69.18,0,0,0,0,0
002738,60.83,-1.71,0,1231964902.0,0.0,3.36,62.78,60.7,61.78,61.89,1.0,-9.22,68.9,94.1,76.46,100.36,68.08,0,0,0,0,0
002765,8.25,1.35,0,80911926.0,0.0,3.07,8.33,8.08,8.15,8.14,1.0,-7.3,9.13,10.24,9.72,14.23,8.95,0,0,0,0,0
002779,69.42,-1.36,0,192834177.0,0.0,4.13,72.0,69.09,70.27,70.38,1.0,-13.55,82.3,82.46,82.3,144.0,77.42,0,0,0,0,0
002782,26.99,-2.63,0,651132220.6666667,0.0,6.49,28.32,26.52,27.8,27.72,1.0,-4.66,31.23,31.23,31.23,31.23,30.49,1,0,0,0,0
002652,5.5,-1.96,0,121289873.33333334,0.0,4.99,5.74,5.46,5.57,5.61,1.0,-15.12,6.71,6.77,6.71,6.77,6.17,0,0,0,0,0
002734,16.5,1.85,0,146896916.0,0.0,3.27,16.56,16.03,16.15,16.2,1.0,-0.06,17.24,18.29,17.24,22.34,17.82,0,0,0,0,0
002792,39.165,-6.05,0,1129786229.0,0.0,5.01,41.165,39.075,40.675,41.685,1.0,-19.04,49.38,54.38,53.19,73.33,45.85,0,0,0,0,0
002812,69.04,-2.03,0,1681365268.333333,0.0,5.21,72.35,68.68,69.96,70.47,1.0,-0.52,74.42,87.71,81.48,87.71,77.52,0,0,0,0,0
002829,23.86,-3.98,0,202365436.0,0.0,7.4,25.6,23.76,24.74,24.85,1.0,-11.63,27.7,27.7,27.7,35.69,27.34,0,0,0,0,0
002805,21.42,-0.6,0,304787961.3333333,0.0,4.64,22.2,21.2,21.22,21.55,1.0,-4.55,23.63,27.3,25.04,27.3,23.71,0,0,0,0,0
002796,45.75,-4.75,0,441130447.33333325,0.0,6.41,48.8,45.72,47.96,48.03,1.0,-14.85,54.74,60.0,57.0,67.88,52.83,1,0,0,0,0
002815,16.58,-2.76,0,1430312453.3333333,0.0,4.81,17.28,16.46,16.55,17.05,1.0,2.41,17.25,17.25,17.25,17.25,18.76,0,0,0,0,0
002842,31.962,-0.81,0,916957274.3333333,0.0,6.14,33.722,31.742,31.862,32.222,1.0,-2.29,34.07,41.24,36.92,48.36,35.44,0,0,0,0,0
002846,12.29,-4.62,0,78624812.0,0.0,3.65,12.71,12.24,12.35,12.885,1.0,-7.91,13.49,16.11,14.41,22.57,14.17,0,0,0,0,0
002850,174.0,-5.34,0,841605389.9999999,0.0,3.72,178.99,172.16,173.84,183.81,1.0,-14.52,208.19,214.16,214.16,214.16,202.19,0,0,0,0,0
002859,75.05,8.45,0,2362182489.333334,0.0,10.22,76.12,69.05,69.9,69.2,1.0,25.23,75.66,75.66,75.66,75.66,76.12,1,0,0,0,0
002882,22.85,1.33,0,68598308.33333334,0.0,2.22,23.05,22.55,22.55,22.55,1.0,-3.51,24.75,27.47,25.71,37.52,24.81,0,0,0,0,0
002886,29.53,3.14,0,963831189.3333335,0.0,8.07,30.87,28.56,28.56,28.63,1.0,2.82,34.75,34.75,34.75,34.75,31.49,1,0,0,0,0
002885,44.165,-8.0,0,1580427615.6666665,0.0,12.89,49.565,43.375,49.005,48.005,1.0,-17.72,55.77,55.77,55.77,55.77,52.81,1,0,0,0,0
002896,74.27,-2.04,0,857930843.9999998,0.0,4.47,76.99,73.6,74.18,75.82,1.0,-8.9,92.2,92.2,92.2,92.2,83.4,1,0,0,0,0
002915,19.24,1.37,0,160934381.66666666,0.0,4.37,19.78,18.95,19.1,18.98,1.0,-7.32,22.16,25.41,25.41,29.0,20.88,0,0,0,0,0
002851,134.5,6.7,0,5945912427.0,0.0,10.83,138.66,125.01,129.85,126.05,1.0,1.62,145.38,145.38,145.38,145.38,138.66,1,0,0,0,0
002922,41.322,-2.41,0,1261104607.7333336,0.0,7.01,43.862,40.892,42.342,42.342,1.0,-2.62,48.57,48.57,48.57,49.18,46.58,0,0,0,0,0
002925,20.97,10.02,1,353236497.3333334,0.0,10.44,20.97,18.98,19.07,19.06,1.0,-0.1,21.0,21.29,21.29,24.07,20.97,0,0,1,1,0
002916,380.0,-4.01,0,6420703050.666667,0.0,11.62,425.88,379.86,412.0,395.88,1.0,1.1,430.59,430.59,430.59,430.59,435.47,1,0,0,0,0
002935,18.93,-0.26,0,121834093.33333333,0.0,3.42,19.46,18.81,18.83,18.98,1.0,-12.2,21.91,23.45,21.95,27.65,20.88,0,0,0,0,0
002929,70.5,-3.69,0,1673836983.3333333,0.0,7.1,74.7,69.5,71.81,73.2,1.0,-20.96,92.75,100.09,100.09,100.09,80.52,0,0,0,0,0
002938,102.34,-1.61,0,6200484116.666666,0.0,10.51,111.92,100.99,110.62,104.01,1.0,-9.69,121.97,121.97,121.97,121.97,114.41,1,0,0,0,0
002979,51.79,-5.01,0,704057204.3333334,0.0,5.39,54.54,51.6,53.97,54.52,1.0,-15.24,63.0,66.94,66.94,66.94,59.97,0,0,0,0,0
002965,32.0,-1.23,0,183567822.6666667,0.0,3.8,33.13,31.9,32.22,32.4,1.0,-12.54,37.65,38.39,38.39,43.38,35.64,0,0,0,0,0
002962,18.901,2.83,0,438251256.33333325,0.0,8.54,19.801,18.231,18.241,18.381,1.0,-0.53,20.77,20.77,20.77,20.77,20.22,0,0,0,0,0
002985,30.5,0.96,0,107435832.0,0.0,1.72,30.58,30.06,30.19,30.21,1.0,-7.38,33.14,37.03,33.67,46.84,33.23,0,0,0,0,0
003009,50.83,0.65,0,102349923.33333334,0.0,2.89,51.34,49.88,50.45,50.5,1.0,-8.91,58.18,69.38,62.3,100.6,55.55,0,0,0,0,0
002971,34.58,-0.49,0,481559820.0,0.0,4.81,36.14,34.47,34.82,34.75,1.0,6.27,36.38,45.33,45.33,45.33,38.23,1,0,0,0,0
003021,95.505,-0.97,0,421385809.5,0.0,3.03,97.535,94.615,95.615,96.445,1.0,-14.66,116.2,117.11,117.11,136.81,106.09,0,0,0,0,0
002892,10.608,-8.93,0,280792206.93333334,0.0,9.79,11.698,10.558,11.698,11.648,1.0,-9.01,12.33,12.33,12.33,13.83,12.81,1,0,0,0,0
003033,62.56,1.61,0,186908615.33333334,0.0,6.46,64.48,60.5,60.66,61.57,1.0,9.12,63.7,63.7,63.7,80.1,67.73,0,0,0,0,0
300019,17.69,-0.17,0,95288685.33333334,0.0,3.44,17.99,17.38,17.64,17.72,1.0,-4.33,19.37,19.37,19.37,26.35,21.26,0,0,0,0,0
003043,61.45,2.16,0,252015451.66666672,0.0,4.72,62.62,59.78,59.78,60.15,1.0,-3.77,67.22,69.26,69.26,69.26,66.17,0,0,0,0,0
300007,41.54,-1.05,0,534036565.99999994,0.0,3.19,42.83,41.49,41.71,41.98,1.0,-16.75,52.45,52.45,52.45,67.83,50.38,0,0,0,0,0
003022,25.61,3.31,0,1057836065.0,0.0,6.53,26.98,25.36,25.36,24.79,1.0,2.52,26.14,27.49,26.39,27.49,27.27,0,0,0,0,0
300045,18.69,-0.05,0,277252504.6666667,0.0,2.14,19.02,18.62,18.72,18.7,1.0,-16.82,22.88,26.55,25.25,38.6,22.44,0,0,0,0,0
300037,70.96,-3.64,0,2140845519.9999995,0.0,6.46,75.2,70.44,73.88,73.64,1.0,3.73,80.88,80.88,80.88,80.88,88.37,1,0,0,0,0
300053,15.6,-6.47,0,573391273.3333335,0.0,7.07,16.69,15.51,16.69,16.68,1.0,-14.61,18.61,20.85,19.88,25.86,20.02,0,0,0,0,0
300042,57.17,-2.59,0,991517989.0,0.0,5.25,60.0,56.92,59.73,58.69,1.0,-15.89,72.29,76.99,76.99,76.99,70.43,1,0,0,0,0
003031,136.27,-3.67,0,1657258728.6666665,0.0,5.81,143.78,135.56,141.15,141.46,1.0,-12.89,159.36,175.53,175.53,175.53,155.61,0,0,0,0,0
300035,16.64,2.65,0,328659513.0,0.0,4.01,16.89,16.24,16.33,16.21,1.0,-8.27,19.25,22.89,19.86,28.55,19.45,0,0,0,0,0
300054,65.72,-1.97,0,2458825324.0,0.0,6.03,68.94,64.9,67.91,67.04,1.0,-14.54,81.48,81.48,81.48,81.48,80.45,0,0,0,0,0
300067,5.78,0.17,0,257867175.99999997,0.0,4.51,5.92,5.66,5.77,5.77,1.0,-10.8,6.73,8.18,7.37,8.18,6.92,0,0,0,0,0
300065,20.27,-2.41,0,630268400.0,0.0,3.51,20.98,20.25,20.57,20.77,1.0,-17.33,25.15,27.2,25.98,32.13,24.92,0,0,0,0,0
300057,8.84,7.41,0,971622621.6666665,0.0,14.46,9.37,8.18,8.28,8.23,1.0,-1.67,9.16,10.25,9.52,10.25,9.88,1,0,0,0,0
300052,12.1,1.42,0,210083830.00000003,0.0,4.69,12.38,11.82,11.85,11.93,1.0,-18.79,15.78,16.85,16.33,16.85,14.32,0,0,0,0,0
300073,55.48,-0.13,0,819453296.6666666,0.0,3.22,57.19,55.4,55.78,55.55,1.0,-7.14,60.24,65.42,61.84,70.9,66.66,0,0,0,0,0
300082,9.78,0.93,0,104524356.66666667,0.0,4.54,10.04,9.6,9.69,9.69,1.0,-10.85,11.66,13.25,11.66,14.38,11.63,0,0,0,0,0
300041,14.01,-3.78,0,733275816.0,0.0,5.01,14.68,13.95,14.35,14.56,1.0,-1.68,16.08,16.08,16.08,16.08,17.47,1,0,0,0,0
300075,12.96,2.21,0,119340748.0,0.0,3.47,13.12,12.68,12.68,12.68,1.0,-4.07,13.95,15.08,14.25,18.19,15.22,0,0,0,0,0
300100,30.16,-1.15,0,360679159.33333325,0.0,4.16,31.27,30.0,30.5,30.51,1.0,-8.99,36.37,36.37,36.37,42.14,36.61,0,0,0,0,0
300088,7.11,0.85,0,1485121318.0,0.0,7.94,7.53,6.97,6.97,7.05,1.0,-2.87,8.11,8.11,8.11,8.12,8.46,0,0,0,0,0
300113,21.83,0.55,0,552701487.0,0.0,3.68,22.44,21.64,21.67,21.71,1.0,-15.49,25.95,30.54,28.2,31.76,26.05,0,0,0,0,0
300118,13.82,-1.29,0,618514344.0,0.0,3.86,14.33,13.79,13.99,14.0,1.0,-15.78,17.25,20.3,18.88,25.99,16.8,0,0,0,0,0
300121,11.35,2.9,0,135408694.6666667,0.0,5.26,11.5,10.92,10.94,11.03,1.0,-11.47,13.1,13.88,13.63,16.62,13.24,0,0,0,0,0
300102,24.23,0.21,0,714129900.0000001,0.0,5.5,24.85,23.52,24.02,24.18,1.0,-11.31,27.51,34.38,29.36,46.75,29.02,0,0,0,0,0
300129,10.6,7.07,0,375372853.3333334,0.0,8.69,10.68,9.82,9.82,9.9,1.0,-3.37,11.19,12.96,12.08,18.42,11.88,0,0,0,0,0
300136,91.53,-7.22,0,9176908797.333332,0.0,7.27,98.35,91.18,96.89,98.65,1.0,-22.84,124.55,124.55,124.55,124.55,118.38,1,0,0,0,0
300111,3.4,2.1,0,108165491.33333333,0.0,5.11,3.48,3.31,3.31,3.33,1.0,-4.49,3.66,4.16,3.99,9.64,4.0,0,0,0,0,0
300124,74.0,0.74,0,3319079142.6666665,0.0,4.68,75.94,72.5,73.5,73.46,1.0,-5.53,83.55,83.55,83.55,83.55,88.15,0,0,0,0,0
300166,16.55,0.85,0,1330084763.0,0.0,4.51,17.15,16.41,16.42,16.41,1.0,-12.29,19.68,22.12,22.12,22.12,19.69,1,0,0,0,0
300137,18.61,-0.32,0,421431766.0,0.0,6.0,19.04,17.92,18.51,18.67,1.0,-2.05,20.28,21.3,21.3,21.3,22.4,0,0,0,0,0
300174,27.39,1.26,0,1915306666.0,0.0,8.91,29.5,27.09,27.09,27.05,1.0,22.0,28.92,28.92,28.92,28.92,32.46,1,0,0,0,0
300223,144.11,-8.48,0,6526493319.0,0.0,12.16,162.77,143.63,159.02,157.46,1.0,1.54,175.98,175.98,175.98,175.98,188.95,0,0,0,0,0
300209,26.5,-4.19,0,1583938944.0,0.0,6.22,27.93,26.21,27.04,27.66,1.0,-10.44,31.56,31.56,31.56,31.56,33.19,1,0,0,0,0
300192,16.93,0.65,0,107167125.0,0.0,3.57,17.2,16.6,16.84,16.82,1.0,-6.05,18.45,20.73,19.78,25.97,20.18,0,0,0,0,0
300250,17.08,3.52,0,107856839.99999999,0.0,5.94,17.43,16.45,16.56,16.5,1.0,-6.36,18.88,22.18,20.99,34.5,19.8,0,0,0,0,0
300133,8.36,-3.0,0,691320813.3333334,0.0,3.71,8.63,8.31,8.35,8.619,1.0,-11.24,9.76,10.91,10.37,11.44,10.34,0,0,0,0,0
300221,13.38,-3.6,0,520972650.0,0.0,5.69,14.0,13.21,13.8,13.88,1.0,-0.3,14.88,14.88,14.88,14.88,16.66,1,0,0,0,0
300236,89.81,-1.5,0,1090575943.3333333,0.0,4.33,93.5,89.55,91.18,91.18,1.0,-8.7,114.29,114.29,114.29,114.29,109.42,1,0,0,0,0
300258,12.646,-0.63,0,255094141.86666667,0.0,4.71,13.106,12.506,12.706,12.726,1.0,-15.95,15.48,15.48,15.48,17.26,15.27,0,0,0,0,0
300228,8.5,2.53,0,153119666.6666667,0.0,5.79,8.69,8.21,8.23,8.29,1.0,-2.75,9.23,10.27,10.27,12.96,9.95,0,0,0,0,0
300243,18.54,-1.17,0,593266943.3333333,0.0,5.81,19.0,17.91,18.43,18.76,1.0,-10.39,21.71,21.71,21.71,21.71,22.51,1,0,0,0,0
300263,11.68,-12.45,0,572252200.0,0.0,4.35,12.25,11.67,11.95,13.341,1.0,-9.25,14.48,14.48,14.48,14.48,16.01,1,0,0,0,0
300260,54.25,-3.54,0,680965023.3333335,0.0,5.65,57.18,54.0,56.0,56.24,1.0,-20.15,69.0,69.0,69.0,69.0,67.49,0,0,0,0,0
300281,7.44,2.2,0,97725360.00000001,0.0,5.63,7.57,7.16,7.25,7.28,1.0,-2.87,7.93,8.36,8.36,8.95,8.74,0,0,0,0,0
300274,174.0,-2.24,0,12792844154.0,0.0,8.03,186.98,172.68,183.82,177.99,1.0,4.04,191.71,191.71,191.71,209.19,213.59,0,0,0,0,0
300283,16.125,-4.9,0,1155594589.8333333,0.0,9.85,17.645,15.975,16.995,16.955,1.0,-12.29,19.89,20.18,20.18,20.18,20.35,1,0,0,0,0
300296,6.59,0.76,0,542568423.3333334,0.0,3.98,6.7,6.44,6.46,6.54,1.0,-4.63,7.28,7.28,7.28,9.6,7.85,0,0,0,0,0
300293,17.46,0.29,0,85540128.0,0.0,4.94,17.92,17.06,17.3,17.41,1.0,-14.24,20.59,21.4,21.4,24.45,20.89,0,0,0,0,0
300322,28.86,-10.37,0,1263830496.6666667,0.0,13.07,32.95,28.74,32.34,32.2,1.0,-13.64,35.78,35.78,35.78,35.78,38.64,0,0,0,0,0
300308,1130.0,-2.68,0,30822683427.333332,0.0,6.0,1183.61,1113.9,1161.0,1161.16,1.0,3.39,1209.99,1209.99,1209.99,1209.99,1393.39,0,0,0,0,0
300354,32.75,0.89,0,49627308.33333333,0.0,2.77,33.13,32.23,32.46,32.46,1.0,-12.6,38.35,39.7,39.7,55.68,38.95,0,0,0,0,0
300285,51.501,1.62,0,6107958720.233334,0.0,11.54,56.101,50.251,50.251,50.681,1.0,0.88,55.58,55.58,55.58,55.58,60.82,1,0,0,0,0
300373,99.25,-7.35,0,3447910144.0,0.0,7.7,107.03,98.78,105.21,107.12,1.0,4.21,118.0,118.0,118.0,118.0,128.54,1,0,0,0,0
300316,47.65,-6.24,0,1983231304.0,0.0,9.5,52.42,47.59,51.39,50.82,1.0,-15.51,57.68,57.68,57.68,65.75,60.98,0,0,0,0,0
300342,48.65,-1.12,0,1119745493.3333333,0.0,3.64,50.17,48.38,49.57,49.2,1.0,-14.41,59.8,74.96,60.63,75.48,59.04,0,0,0,0,0
300383,13.49,-1.24,0,901560020.3333333,0.0,3.95,14.02,13.48,13.78,13.66,1.0,-13.75,15.92,18.16,17.88,19.14,16.39,0,0,0,0,0
300398,35.14,-3.54,0,1496620313.0,0.0,5.79,37.12,35.01,36.48,36.43,1.0,-15.0,43.1,43.1,43.1,43.1,43.72,0,0,0,0,0
300324,4.52,0.67,0,158802020.33333334,0.0,3.34,4.6,4.45,4.48,4.49,1.0,-7.38,4.97,5.28,5.21,7.11,5.39,0,0,0,0,0
300394,305.843,-5.79,0,13876680523.199999,0.0,8.21,332.143,305.486,327.893,324.643,1.0,8.11,351.2,351.2,351.2,351.2,389.57,1,0,0,0,0
300340,9.8,1.77,0,75987866.0,0.0,5.71,10.12,9.57,9.7,9.63,1.0,-2.78,10.61,11.65,10.97,15.28,11.56,0,0,0,0,0
300395,116.44,-12.94,0,6774509184.0,0.0,12.96,133.33,115.99,132.17,133.75,1.0,-23.12,153.58,153.58,153.58,153.58,160.5,0,0,0,0,0
300346,49.31,-4.33,0,2149468264.666667,0.0,6.44,52.34,49.02,51.6,51.54,1.0,-19.16,63.05,63.05,63.05,64.76,61.85,0,0,0,0,0
300390,84.86,1.36,0,4006866370.666667,0.0,7.05,88.16,82.26,83.01,83.72,1.0,-6.21,96.85,119.06,96.85,119.06,100.46,0,0,0,0,0
300409,22.304,1.23,0,488040522.2666667,0.0,2.72,22.834,22.234,22.234,22.034,1.0,-9.24,25.3,28.29,25.57,37.13,26.44,0,0,0,0,0
300403,10.43,0.29,0,87247701.33333333,0.0,4.71,10.71,10.22,10.22,10.4,1.0,-13.16,12.43,12.63,12.63,17.07,12.48,0,0,0,0,0
300408,125.63,-2.45,0,10105569147.333332,0.0,9.71,137.13,124.62,125.0,128.78,1.0,8.91,135.0,135.0,135.0,135.0,154.54,1,0,0,0,0
300433,41.83,3.28,0,8967774640.666666,0.0,7.36,42.88,39.9,40.71,40.5,1.0,5.85,41.7,41.7,41.7,43.44,48.6,1,0,0,0,0
300450,49.19,-3.19,0,2984170650.0000005,0.0,7.56,52.88,49.04,51.26,50.81,1.0,-1.36,53.7,57.2,54.59,67.48,60.97,0,0,0,0,0
300445,23.38,-0.21,0,96397698.66666667,0.0,3.76,24.07,23.19,23.63,23.43,1.0,-7.88,26.68,26.68,26.68,29.59,28.12,0,0,0,0,0
300410,11.75,-2.33,0,848256084.6666667,0.0,8.56,12.63,11.6,11.6,12.03,1.0,3.52,12.6,12.6,12.6,12.6,14.44,1,0,0,0,0
300432,23.4,2.99,0,1030180968.0,0.0,6.51,24.2,22.72,22.9,22.72,1.0,-2.66,24.94,28.75,26.09,28.75,27.26,0,0,0,0,0
300455,21.92,1.01,0,200598198.00000003,0.0,3.87,22.55,21.71,21.87,21.7,1.0,-11.29,25.39,29.25,26.96,41.5,26.04,0,0,0,0,0
300456,44.5,-11.05,0,3158011375.0,0.0,9.05,49.03,44.5,48.65,50.03,1.0,-7.64,52.39,54.59,52.39,68.13,60.04,0,0,0,0,0
300474,56.61,-2.18,0,583878724.0,0.0,3.75,58.69,56.52,58.37,57.87,1.0,-15.57,67.5,70.35,67.5,82.49,69.44,0,0,0,0,0
300465,14.0,-1.48,0,254676728.33333337,0.0,4.71,14.6,13.93,14.2,14.21,1.0,-8.02,15.95,16.15,15.95,25.99,17.05,0,0,0,0,0
300475,167.09,-7.22,0,5173774828.333333,0.0,8.44,182.0,166.8,180.48,180.09,1.0,-18.32,204.99,209.86,204.99,209.86,216.11,0,0,0,0,0
300480,32.48,-1.93,0,586709051.6666666,0.0,6.01,34.29,32.3,33.0,33.12,1.0,-18.04,40.2,42.9,42.9,42.9,39.74,0,0,0,0,0
300416,18.56,-3.38,0,672212800.0,0.0,5.1,19.41,18.43,19.08,19.21,1.0,4.33,20.13,20.13,20.13,21.83,23.05,0,0,0,0,0
300487,58.98,-1.68,0,214839863.0,0.0,3.18,60.46,58.55,60.05,59.99,1.0,-2.19,62.28,65.98,63.34,78.82,71.99,0,0,0,0,0
300488,32.39,-0.61,0,111107000.00000003,0.0,2.55,32.88,32.05,32.49,32.59,1.0,-8.76,36.96,41.56,38.98,41.56,39.11,0,0,0,0,0
300490,15.66,0.13,0,229433122.00000003,0.0,2.94,16.03,15.57,15.6,15.64,1.0,-9.11,17.91,21.17,19.72,21.88,18.77,0,0,0,0,0
300476,342.35,-7.1,0,17594149997.66667,0.0,10.77,381.68,342.0,375.56,368.52,1.0,-10.73,402.6,402.6,402.6,402.6,442.22,1,0,0,0,0
300421,22.26,0.09,0,189841637.33333334,0.0,3.06,22.73,22.05,22.24,22.24,1.0,-17.46,27.81,28.15,28.15,38.86,26.69,0,0,0,0,0
300457,26.44,-2.51,0,519065813.33333325,0.0,6.6,28.2,26.41,27.35,27.12,1.0,-6.57,29.6,29.89,29.89,31.58,32.54,0,0,0,0,0
300501,13.87,0.29,0,58135229.99999999,0.0,3.4,14.07,13.6,13.76,13.83,1.0,-0.72,14.96,16.06,16.06,16.06,16.6,0,0,0,0,0
300484,15.35,0.72,0,47902213.333333336,0.0,3.22,15.53,15.04,15.16,15.24,1.0,-13.47,18.14,18.84,18.84,21.24,18.29,0,0,0,0,0
300502,484.872,-3.77,0,14540146640.833334,0.0,5.76,509.093,480.072,505.815,503.893,1.0,3.16,523.57,523.57,523.57,523.57,604.67,0,0,0,0,0
300503,72.37,-1.54,0,1316744590.3333333,0.0,7.07,77.3,72.1,73.37,73.5,1.0,-18.9,93.8,93.8,93.8,93.8,88.2,1,0,0,0,0
300536,10.7,1.33,0,234023195.66666666,0.0,8.81,11.35,10.42,10.62,10.56,1.0,-16.28,14.54,14.75,14.75,14.75,12.67,0,0,0,0,0
300522,12.35,0.98,0,58641111.33333333,0.0,3.76,12.56,12.1,12.36,12.23,1.0,-9.59,14.31,14.31,14.31,14.31,14.68,0,0,0,0,0
300554,27.05,-0.73,0,188819267.0,0.0,6.39,28.46,26.72,26.72,27.25,1.0,-9.41,30.59,30.59,30.59,30.59,32.7,0,0,0,0,0
300567,184.23,-12.35,0,2358608140.0,0.0,9.71,204.0,183.6,196.36,210.2,1.0,-5.57,231.8,231.8,231.8,231.8,252.24,1,0,0,0,0
300571,45.43,-3.07,0,508180442.0,0.0,4.65,47.41,45.23,46.04,46.87,1.0,-26.96,67.67,73.34,73.34,73.34,56.24,1,0,0,0,0
300548,219.34,-11.99,0,5893178220.666667,0.0,10.29,243.64,218.0,241.78,249.21,1.0,-10.84,260.0,285.0,260.0,290.0,299.05,0,0,0,0,0
300576,38.591,-2.32,0,857898211.6,0.0,6.14,41.0,38.573,39.355,39.509,1.0,-18.57,49.88,49.88,49.88,49.88,47.41,1,0,0,0,0
300580,22.87,-3.18,0,228843594.33333334,0.0,4.06,23.76,22.8,23.72,23.62,1.0,-17.17,28.66,31.13,29.66,31.3,28.34,0,0,0,0,0
300570,147.75,-10.68,0,3243355518.0000005,0.0,10.86,165.66,147.7,162.34,165.42,1.0,-9.47,181.29,192.0,181.29,192.0,198.5,0,0,0,0,0
300584,34.56,0.17,0,69116789.0,0.0,2.58,35.0,34.11,34.11,34.5,1.0,-3.19,37.1,44.31,39.05,73.4,41.4,0,0,0,0,0
300568,17.03,7.65,0,2039364276.0000002,0.0,9.17,17.28,15.83,15.91,15.82,1.0,-1.79,18.37,18.96,18.96,18.96,18.98,1,0,0,0,0
300587,5.06,-0.2,0,113275475.0,0.0,2.56,5.16,5.03,5.07,5.07,1.0,-9.32,5.73,6.75,6.06,8.2,6.08,0,0,0,0,0
300586,11.3,-1.14,0,366386504.0,0.0,5.77,11.95,11.29,11.36,11.43,1.0,-5.2,12.93,12.93,12.93,12.93,13.72,1,0,0,0,0
300607,30.618,-1.58,0,458986774.4,0.0,3.05,31.518,30.568,30.968,31.108,1.0,-9.57,35.19,35.19,35.19,35.19,37.33,0,0,0,0,0
300565,13.2,-6.38,0,376869605.6666666,0.0,7.3,14.2,13.17,14.11,14.1,1.0,-9.84,15.04,16.29,15.99,16.29,16.92,0,0,0,0,0
300604,203.54,-3.39,0,5534213230.0,0.0,7.3,218.5,203.13,208.9,210.69,1.0,-17.89,258.58,258.58,258.58,258.58,252.83,0,0,0,0,0
300611,27.68,8.0,0,256337378.66666663,0.0,11.24,28.23,25.35,25.62,25.63,1.0,-2.71,29.83,29.83,29.83,31.23,30.76,0,0,0,0,0
300623,33.44,-1.21,0,1176454734.0000002,0.0,3.84,34.0,32.7,33.5,33.85,1.0,-8.96,38.38,38.38,38.38,38.65,40.62,0,0,0,0,0
300619,41.2,-2.78,0,285342274.0,0.0,5.83,43.58,41.11,42.05,42.38,1.0,-6.66,46.36,50.38,49.28,57.08,50.86,0,0,0,0,0
300620,278.65,-0.05,0,5657322172.333333,0.0,8.64,296.8,272.72,275.99,278.78,1.0,2.14,297.12,303.8,297.12,303.8,334.54,1,0,0,0,0
300631,24.38,0.54,0,50697818.333333336,0.0,3.01,24.65,23.92,24.49,24.25,1.0,-8.89,27.13,32.33,28.85,35.49,29.1,0,0,0,0,0
300647,6.57,9.14,0,257730646.0,0.0,13.12,6.88,6.09,6.12,6.02,1.0,-2.52,6.94,7.22,7.22,8.42,7.22,0,0,0,0,0
300609,38.23,7.72,0,307386934.99999994,0.0,12.74,39.2,34.68,35.4,35.49,1.0,1.68,39.4,43.99,41.68,49.36,42.59,0,0,0,0,0
300655,13.855,-3.25,0,709121179.3333334,0.0,4.85,14.502,13.807,14.264,14.321,1.0,-18.58,17.42,17.42,17.42,20.14,17.19,0,0,0,0,0
300648,49.04,-3.39,0,119359311.99999999,0.0,5.32,51.47,48.77,51.47,50.76,1.0,-12.99,56.9,56.9,56.9,65.0,60.91,0,0,0,0,0
300658,12.281,2.08,0,148526736.66666666,0.0,4.9,12.461,11.871,11.881,12.031,1.0,-3.15,13.24,24.34,19.32,30.94,14.44,0,0,0,0,0
300724,77.423,-2.63,0,974718245.3,0.0,4.51,80.973,77.383,79.843,79.513,1.0,-11.92,90.79,96.6,91.92,151.04,95.42,0,0,0,0,0
300706,48.18,-1.47,0,594738212.0000001,0.0,7.03,51.45,48.01,48.99,48.9,1.0,-4.56,55.0,55.99,55.99,55.99,58.68,1,0,0,0,0
300666,188.06,-1.13,0,2583954252.0000005,0.0,6.34,198.6,186.55,189.25,190.2,1.0,-9.58,209.38,221.84,221.84,221.84,228.24,1,0,0,0,0
300657,40.05,-1.48,0,2356542315.333333,0.0,5.46,42.22,40.0,40.45,40.65,1.0,-18.1,52.88,58.55,58.55,58.55,48.78,1,0,0,0,0
300693,50.94,-0.6,0,731389640.0,0.0,4.02,52.57,50.51,51.76,51.25,1.0,-13.22,60.98,70.7,64.02,70.7,61.5,0,0,0,0,0
300750,420.1,-0.92,0,16424770086.666668,0.0,4.73,438.24,418.18,432.1,424.0,1.0,4.27,430.86,468.75,430.86,468.75,508.8,0,0,0,0,0
300758,12.78,0.0,0,156211674.6666667,0.0,3.44,12.95,12.51,12.65,12.78,1.0,-12.91,15.53,15.56,15.56,21.52,15.34,0,0,0,0,0
300736,33.28,-2.38,0,158852735.3333333,0.0,3.84,34.5,33.19,34.06,34.09,1.0,-13.06,39.02,48.48,40.88,48.48,40.91,0,0,0,0,0
300757,595.98,-6.78,0,5737803246.0,0.0,8.0,638.95,587.81,634.75,639.3,1.0,-4.18,688.0,688.0,688.0,688.0,767.16,1,0,0,0,0
300775,24.74,1.23,0,338486981.3333333,0.0,2.54,25.07,24.45,24.5,24.44,1.0,-9.11,27.96,32.48,29.88,49.19,29.33,0,0,0,0,0
