代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近5日最高,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
600770,5.89,0.0,0,183354581.66666666,0.0,4.07,6.03,5.79,5.81,5.89,1.0,-2.97,6.24,8.19,6.62,8.78,6.48,0,0,0,0,0
600773,14.85,-0.6,0,670962320.0,0.0,7.9,15.84,14.66,14.83,14.94,1.0,-5.05,16.23,23.48,18.66,28.88,16.43,0,0,0,0,0
600775,10.27,-3.2,0,141991378.3333333,0.0,3.96,10.55,10.13,10.44,10.61,1.0,-5.69,11.08,13.69,11.54,20.03,11.67,0,0,0,0,0
600711,11.29,-0.88,0,662580706.6666667,0.0,2.81,11.35,11.03,11.15,11.39,1.0,-11.45,13.0,14.92,13.23,18.68,12.53,0,0,0,0,0
600755,5.48,-0.18,0,78114335.0,0.0,1.28,5.5,5.43,5.49,5.49,1.0,-4.53,5.85,6.25,5.95,8.5,6.04,0,0,0,0,0
600832,22.28,-9.83,0,4496533951.0,0.0,8.3,24.29,22.24,24.29,24.71,1.0,16.34,26.7,26.7,26.7,26.7,27.18,1,0,0,0,0
600783,22.35,-3.25,0,636784109.0,0.0,6.75,23.34,21.78,22.8,23.1,1.0,-4.04,24.76,25.56,24.76,39.44,25.41,0,0,0,0,0
600835,20.2,-4.94,0,184696375.0,0.0,6.07,21.2,19.91,21.15,21.25,1.0,-6.87,22.5,26.9,24.45,33.8,23.38,0,0,0,0,0
600848,8.21,0.37,0,58438001.66666667,0.0,1.71,8.24,8.1,8.17,8.18,1.0,-9.48,9.49,9.67,9.67,14.19,9.0,0,0,0,0,0
600601,11.89,-3.96,0,2009282005.9999998,0.0,5.74,12.38,11.67,12.22,12.38,1.0,-3.8,12.94,14.66,14.26,14.66,13.62,0,0,0,0,0
600176,39.37,0.64,0,8293071511.333333,0.0,4.65,40.72,38.9,40.0,39.12,1.0,3.85,40.15,43.98,43.98,43.98,43.03,1,1,0,0,0
600868,3.02,-6.5,0,357668399.99999994,0.0,6.19,3.19,2.99,3.19,3.23,1.0,-12.21,3.78,3.82,3.78,5.43,3.55,1,0,0,0,0
600800,3.73,1.08,0,92363985.33333333,0.0,3.79,3.79,3.65,3.72,3.69,1.0,-3.62,4.0,4.98,4.39,5.55,4.06,0,0,0,0,0
600855,14.4,-2.11,0,141948036.0,0.0,4.08,14.79,14.19,14.66,14.71,1.0,-7.34,15.88,21.0,17.34,30.0,16.18,0,0,0,0,0
600797,7.66,2.41,0,240442882.00000003,0.0,4.68,7.7,7.35,7.39,7.48,1.0,-3.89,8.05,9.41,8.55,11.99,8.23,1,0,0,0,0
600885,31.82,-2.39,0,495264535.3333334,0.0,2.55,32.3,31.47,32.3,32.6,1.0,-8.25,35.9,36.72,36.72,36.72,35.86,0,0,0,0,0
600879,20.89,-4.92,0,2972309811.9999995,0.0,6.92,22.35,20.83,21.78,21.97,1.0,4.55,22.39,26.19,22.39,32.24,24.17,0,0,0,0,0
600962,24.73,0.16,0,96276920.0,0.0,3.12,24.97,24.2,24.5,24.69,1.0,0.32,25.42,28.97,26.49,28.97,27.16,0,0,0,0,0
600979,4.54,-6.39,0,260041840.0,0.0,7.42,4.87,4.51,4.87,4.85,1.0,-14.34,5.46,5.74,5.46,5.99,5.33,1,0,0,0,0
600961,22.52,-1.36,0,566384390.0,0.0,3.85,22.73,21.85,22.34,22.83,1.0,-13.62,26.67,32.32,28.5,32.32,25.11,0,0,0,0,0
600895,31.38,-0.06,0,764250972.0,0.0,3.5,31.87,30.77,30.78,31.4,1.0,-5.14,33.85,40.95,39.69,49.34,34.54,0,0,0,0,0
600999,17.2,1.3,0,1096489225.3333335,0.0,2.77,17.32,16.85,16.9,16.98,1.0,-0.64,17.58,18.35,18.35,18.35,18.68,0,0,0,0,0
600959,3.28,-0.3,0,100316133.0,0.0,2.74,3.32,3.23,3.27,3.29,1.0,-4.65,3.52,4.07,3.76,4.83,3.62,0,0,0,0,0
601020,20.77,-4.86,0,702275530.0000001,0.0,3.16,21.31,20.62,21.27,21.83,1.0,-19.65,27.28,29.9,27.28,42.3,24.01,0,0,0,0,0
601069,24.344,-2.48,0,270620179.20000005,0.0,3.04,24.664,23.904,24.344,24.964,1.0,-10.74,27.54,34.16,29.82,50.34,27.46,0,0,0,0,0
600996,8.86,0.34,0,311629677.3333334,0.0,4.76,8.94,8.52,8.83,8.83,1.0,1.26,9.64,9.89,9.86,12.92,9.71,1,0,0,0,0
600933,14.19,-2.81,0,165308734.66666666,0.0,3.77,14.56,14.01,14.5,14.6,1.0,-6.34,15.52,17.85,17.3,22.16,16.06,0,0,0,0,0
601133,29.22,1.99,0,976134378.0000001,0.0,9.11,30.66,28.05,28.05,28.65,1.0,6.41,29.57,35.66,31.02,35.66,31.52,0,0,0,0,0
601126,68.34,-3.69,0,1341994477.9999998,0.0,4.96,70.52,67.0,69.67,70.96,1.0,-10.67,79.68,88.16,85.83,88.16,78.06,0,0,0,0,0
600884,13.08,-2.39,0,601597967.6666666,0.0,3.06,13.38,12.97,13.25,13.4,1.0,-5.83,14.22,16.29,15.43,18.07,14.74,0,0,0,0,0
601168,31.48,1.78,0,2063946940.0000002,0.0,3.94,32.28,31.06,31.26,30.93,1.0,5.11,32.96,33.44,33.39,41.18,34.02,0,0,0,0,0
601100,119.3,-2.61,0,1314132228.0,0.0,3.82,121.43,116.75,121.0,122.5,1.0,5.91,123.5,123.5,123.5,125.98,134.75,0,0,0,0,0
601179,13.64,-4.55,0,1914539643.333333,0.0,3.92,14.09,13.53,14.03,14.29,1.0,-16.93,16.6,19.89,17.27,20.65,15.72,0,0,0,0,0
601238,5.8,-1.53,0,137243030.0,0.0,2.21,5.87,5.74,5.87,5.89,1.0,-5.23,6.23,6.85,6.28,9.57,6.48,0,0,0,0,0
601333,3.05,0.0,0,122887300.0,0.0,1.64,3.07,3.02,3.04,3.05,1.0,-1.61,3.17,3.2,3.19,3.27,3.35,0,0,0,0,0
601288,6.71,1.67,0,2815372770.0000005,0.0,2.42,6.76,6.6,6.63,6.6,1.0,5.5,6.71,6.83,6.71,8.43,7.26,0,0,0,0,0
601336,58.03,3.87,0,1947319787.3333335,0.0,5.17,58.3,55.41,55.7,55.87,1.0,0.76,58.77,65.18,60.78,85.85,61.46,0,0,0,0,0
601390,4.49,-0.66,0,521422426.6666667,0.0,1.77,4.52,4.44,4.5,4.52,1.0,-5.07,4.78,5.15,4.84,6.47,4.97,0,0,0,0,0
601512,8.19,0.12,0,33861506.66666667,0.0,1.71,8.22,8.08,8.13,8.18,1.0,-4.43,8.95,10.06,8.95,11.41,9.0,0,0,0,0,0
601636,8.67,10.03,1,563773686.0,0.0,0.0,8.67,8.67,8.67,7.88,1.0,22.46,7.88,7.88,7.88,7.88,8.67,1,1,0,3,1
601689,63.21,-6.7,0,2960147840.0,0.0,6.69,67.38,62.85,66.48,67.75,1.0,0.93,70.37,74.85,70.37,85.01,74.53,0,0,0,0,0
601208,62.35,4.58,0,9286234279.0,0.0,5.43,64.34,61.1,62.57,59.62,1.0,10.37,60.5,60.5,60.5,60.5,65.58,1,1,0,0,0
601515,3.74,-0.8,0,66453306.99999999,0.0,2.92,3.78,3.67,3.74,3.77,1.0,-6.03,4.06,5.03,4.25,5.35,4.15,0,0,0,0,0
601698,30.66,-3.92,0,1159668386.0000002,0.0,5.26,32.28,30.6,31.65,31.91,1.0,0.76,32.98,38.64,32.98,53.88,35.1,0,0,0,0,0
601728,5.79,-2.85,0,1099800333.3333333,0.0,3.86,5.97,5.74,5.95,5.96,1.0,-5.07,6.33,7.3,6.33,7.3,6.56,0,0,0,0,0
601686,4.97,-3.12,0,56570688.66666666,0.0,3.12,5.1,4.94,5.08,5.13,1.0,-10.61,5.99,5.99,5.99,6.59,5.64,1,0,0,0,0
601900,11.98,2.22,0,84788660.66666669,0.0,3.24,12.01,11.63,11.67,11.72,1.0,1.35,12.09,12.66,12.39,16.84,12.89,0,0,0,0,0
601877,26.42,-0.9,0,599166983.3333334,0.0,2.44,26.74,26.09,26.44,26.66,1.0,-6.96,28.89,34.56,29.86,41.54,29.33,0,0,0,0,0
601899,27.7,-2.7,0,8411829840.000001,0.0,2.81,28.0,27.2,27.6,28.47,1.0,-11.42,31.82,35.25,32.89,44.94,31.32,0,0,0,0,0
603002,18.235,10.02,1,3556377186.4999995,0.0,7.54,18.235,16.985,16.985,16.575,1.0,5.44,18.55,18.73,18.73,18.73,18.23,1,1,0,2,0
603005,44.88,-4.08,0,4418483407.333333,0.0,8.42,48.4,44.46,45.99,46.79,1.0,10.73,48.5,48.5,48.5,48.5,51.47,1,0,0,0,0
601727,7.21,-3.22,0,1005733775.0,0.0,3.22,7.39,7.15,7.36,7.45,1.0,-9.19,8.08,9.33,8.79,9.88,8.2,0,0,0,0,0
601869,452.69,-6.53,0,8348944435.000001,0.0,10.32,495.0,445.0,482.0,484.33,1.0,1.73,487.1,487.1,487.1,487.1,532.76,1,1,0,0,0
601678,5.65,9.92,1,658687545.0,0.0,11.67,5.65,5.05,5.08,5.14,1.0,0.71,5.67,6.75,5.82,6.75,5.65,0,0,1,1,0
603017,11.022,-0.99,0,71148379.46666667,0.0,3.32,11.182,10.812,11.092,11.132,1.0,-5.33,11.85,15.8,12.82,17.8,12.25,0,0,0,0,0
603028,7.5,-2.09,0,31783330.000000004,0.0,5.48,7.65,7.23,7.58,7.66,1.0,-3.72,8.12,10.08,8.76,10.71,8.43,0,0,0,0,0
603025,14.23,-3.53,0,132220013.33333333,0.0,4.2,14.65,14.03,14.58,14.75,1.0,-8.31,16.06,17.06,16.58,19.48,16.23,0,0,0,0,0
601958,21.09,0.67,0,1402036033.6666665,0.0,7.54,21.38,19.8,20.5,20.95,1.0,-11.98,24.88,26.85,26.85,27.65,23.05,1,0,0,0,0
603032,22.42,-5.4,0,341690926.6666667,0.0,5.15,23.25,22.03,23.23,23.7,1.0,-8.63,26.44,28.18,28.18,28.18,26.07,1,0,0,0,0
603051,20.92,-3.51,0,132283008.0,0.0,5.81,21.85,20.59,21.3,21.68,1.0,-1.51,21.96,25.39,24.5,29.97,23.85,0,0,0,0,0
603026,81.51,0.6,0,621629372.0000001,0.0,3.69,83.33,80.34,80.4,81.02,1.0,-6.09,88.01,106.59,94.65,122.12,89.12,0,0,0,0,0
603061,319.0,4.19,0,1253477464.0,0.0,10.06,331.88,301.08,303.0,306.16,1.0,7.05,317.98,366.0,317.98,366.0,336.78,0,0,0,0,0
603009,45.06,-6.32,0,491347396.0000001,0.0,7.38,47.8,44.25,47.8,48.1,1.0,-7.55,52.4,60.46,60.46,60.46,52.91,0,0,0,0,0
603110,21.48,1.9,0,248966185.0,0.0,6.88,22.1,20.65,20.95,21.08,1.0,3.42,21.8,27.58,23.82,27.58,23.19,1,0,0,0,0
603031,53.9,-4.35,0,749493608.0,0.0,3.94,55.1,52.88,54.88,56.35,1.0,-14.8,64.51,64.51,64.51,64.51,61.99,1,0,0,0,0
603078,45.64,0.57,0,1867228904.0,0.0,5.71,46.63,44.04,44.14,45.38,1.0,28.02,45.96,45.96,45.96,45.96,49.92,1,0,0,0,0
603123,9.14,0.33,0,125107434.00000001,0.0,3.07,9.26,8.98,9.0,9.11,1.0,-6.45,9.94,11.9,10.75,17.63,10.02,0,0,0,0,0
603131,18.39,-2.44,0,155106984.0,0.0,6.05,19.16,18.02,18.61,18.85,1.0,-2.7,19.78,24.36,20.47,35.18,20.74,0,0,0,0,0
603083,175.99,-2.75,0,2772969992.0,0.0,4.7,179.64,171.13,176.5,180.97,1.0,-13.13,214.3,219.49,219.0,219.49,199.07,0,0,0,0,0
603163,105.47,-0.4,0,760700065.6666667,0.0,9.16,115.05,105.35,108.05,105.89,1.0,9.25,105.89,133.3,113.84,149.2,116.48,1,1,0,0,0
603067,34.03,-1.16,0,759793591.0000001,0.0,3.66,34.22,32.96,34.0,34.43,1.0,-2.63,38.45,46.95,42.36,48.35,37.87,1,0,0,0,0
603130,45.58,-0.81,0,64588320.999999985,0.0,3.59,46.45,44.8,46.0,45.95,1.0,6.52,46.44,50.51,46.96,64.35,50.55,0,0,0,0,0
603203,55.3,2.46,0,1111263973.3333335,0.0,8.15,55.45,51.05,51.81,53.97,1.0,3.53,58.09,59.54,59.54,59.54,59.37,0,0,0,0,0
603228,75.34,4.33,0,4259307704.0,0.0,6.07,78.88,74.5,75.0,72.21,1.0,1.43,77.3,89.9,87.0,89.9,79.43,0,0,0,0,0
603186,163.32,9.15,0,3547347440.0000005,0.0,8.08,164.59,152.5,152.5,149.63,1.0,37.81,149.63,149.63,149.63,149.63,164.59,1,1,0,0,0
603175,80.5,-3.25,0,213360298.0,0.0,4.58,82.91,79.1,81.99,83.2,1.0,-6.11,89.46,106.8,96.66,106.8,91.52,0,0,0,0,0
603256,197.85,4.96,0,4268235952.666667,0.0,8.13,203.33,188.0,201.21,188.492,1.0,-0.44,210.42,210.42,210.42,210.42,207.34,1,0,0,0,0
603260,39.85,1.32,0,704645449.9999998,0.0,4.7,40.65,38.8,38.98,39.33,1.0,9.33,39.87,44.58,41.43,67.46,43.26,1,1,0,0,0
603119,70.19,-3.72,0,1101227837.3333335,0.0,4.25,72.5,69.4,70.98,72.9,1.0,-0.14,76.73,85.9,80.3,95.61,80.19,0,0,0,0,0
603267,68.7,-2.23,0,1243873402.3333333,0.0,5.93,70.67,66.5,68.61,70.27,1.0,-10.89,83.57,83.57,83.57,83.57,77.3,1,0,0,0,0
603278,12.89,-4.59,0,644754866.6666666,0.0,8.66,13.68,12.51,13.45,13.51,1.0,5.22,14.82,18.25,14.82,18.25,14.86,1,0,0,0,0
603212,15.38,-7.13,0,502788183.6666668,0.0,6.7,16.26,15.15,16.16,16.56,1.0,-2.35,16.57,16.57,16.57,19.05,18.22,0,0,0,0,0
603300,5.12,0.0,0,185286206.00000003,0.0,2.73,5.22,5.08,5.13,5.12,1.0,-3.03,5.47,6.95,6.0,8.57,5.63,0,0,0,0,0
603215,14.69,-2.72,0,25442464.666666664,0.0,3.58,15.09,14.55,15.09,15.1,1.0,-7.49,16.12,18.5,16.65,23.07,16.61,0,0,0,0,0
603305,13.751,-6.08,0,497248853.8333333,0.0,6.69,14.551,13.571,14.501,14.641,1.0,-4.71,15.13,17.44,16.58,22.29,16.11,0,0,0,0,0
603306,99.222,0.33,0,1318794136.5333333,0.0,7.49,102.422,95.012,95.922,98.892,1.0,-7.18,111.91,120.12,119.95,120.12,108.78,0,0,0,0,0
603191,16.06,-3.49,0,151816789.33333334,0.0,5.53,16.75,15.83,16.75,16.64,1.0,-20.22,20.83,24.06,22.67,27.64,18.3,0,0,0,0,0
603308,57.51,-6.43,0,1674207942.9999998,0.0,5.99,60.28,56.6,60.02,61.46,1.0,-9.96,68.33,81.68,72.09,84.66,67.61,0,0,0,0,0
603315,15.0,-4.7,0,181905443.3333333,0.0,6.16,15.76,14.79,15.76,15.74,1.0,-7.52,16.98,20.6,17.38,20.6,17.31,0,0,0,0,0
603220,24.53,10.0,1,580369327.9999999,0.0,4.17,24.53,23.6,24.0,22.3,1.0,6.74,23.55,34.59,26.18,34.59,24.53,0,0,1,1,0
603283,49.56,3.96,0,1284813414.6666667,0.0,8.08,50.2,46.35,46.7,47.67,1.0,1.41,50.6,55.52,53.54,55.52,52.44,0,0,0,0,0
603333,8.74,3.31,0,173196284.3333333,0.0,5.08,8.75,8.32,8.38,8.46,1.0,0.81,9.08,10.5,9.13,10.5,9.31,0,0,0,0,0
603319,33.57,-18.99,0,1540958942.6666665,0.0,3.45,35.0,33.57,35.0,41.44,1.0,-13.19,44.89,44.89,44.89,44.89,45.58,1,0,0,0,0
603505,17.84,4.57,0,516807937.3333334,0.0,9.5,18.42,16.8,16.96,17.06,1.0,-2.19,19.1,22.88,21.28,23.09,18.77,0,0,0,0,0
603516,115.671,-7.25,0,1083565200.9,0.0,7.17,123.651,114.711,122.461,124.711,1.0,0.76,138.93,138.93,138.93,267.5,137.18,1,0,0,0,0
603489,31.84,-1.58,0,62473683.333333336,0.0,3.37,32.5,31.41,32.23,32.35,1.0,-4.7,34.81,40.41,37.29,40.41,35.59,0,0,0,0,0
603588,14.47,1.9,0,1306697766.3333335,0.0,5.63,14.77,13.97,14.1,14.2,1.0,11.74,14.37,15.2,14.37,18.56,15.62,0,0,0,0,0
603530,51.25,-1.23,0,105118797.0,0.0,1.85,51.82,50.86,51.56,51.89,1.0,-5.98,56.35,71.72,59.62,73.59,57.08,0,0,0,0,0
603601,13.74,-9.25,0,2222319894.0,0.0,6.8,14.63,13.6,14.42,15.14,1.0,-19.84,18.13,23.52,23.52,23.52,16.65,1,0,0,0,0
603629,144.64,-10.0,0,5704343423.999999,0.0,9.56,160.0,144.64,159.12,160.71,1.0,-30.42,211.69,240.88,240.88,240.88,176.78,0,0,0,0,0
603379,60.7,7.09,0,999639439.3333335,0.0,10.55,61.45,55.47,55.51,56.68,1.0,1.42,61.95,64.55,62.48,77.15,62.35,0,0,0,0,0
603650,59.77,6.62,0,2106838368.0,0.0,9.9,60.97,55.42,55.51,56.06,1.0,13.63,56.75,63.9,61.3,64.27,61.67,0,0,0,0,0
603312,33.61,-4.16,0,49967978.66666667,0.0,6.59,35.31,33.0,35.31,35.07,1.0,-11.51,39.53,41.91,41.91,64.47,38.58,0,0,0,0,0
603416,56.0,-4.19,0,189593922.00000003,0.0,4.52,58.19,55.55,57.7,58.45,1.0,-0.66,60.95,67.29,62.0,67.7,64.3,0,0,0,0,0
603636,9.66,10.02,1,213328649.3333333,0.0,5.24,9.66,9.2,9.2,8.78,1.0,6.04,9.28,12.61,10.04,15.02,9.66,0,0,1,1,0
603662,68.88,-3.19,0,1224458711.0000002,0.0,6.93,72.99,68.06,68.81,71.15,1.0,10.79,73.51,73.51,73.51,73.51,78.27,0,0,0,0,0
603667,66.96,-8.22,0,1826166649.9999995,0.0,7.44,72.35,66.92,71.6,72.96,1.0,-4.55,77.96,90.46,83.88,96.57,80.26,0,0,0,0,0
603659,27.51,-1.43,0,643960923.6666667,0.0,3.22,28.1,27.2,27.68,27.91,1.0,-8.18,30.82,33.35,32.09,37.66,30.7,0,0,0,0,0
603663,74.79,7.15,0,2615636128.0000005,0.0,7.01,75.09,70.2,71.2,69.8,1.0,10.03,71.2,71.2,71.2,71.2,76.78,1,1,0,0,0
603666,27.05,-4.69,0,124369413.66666664,0.0,6.27,28.32,26.54,28.1,28.38,1.0,-5.72,30.49,33.42,32.55,36.78,31.22,0,0,0,0,0
603679,18.25,2.18,0,301102938.0,0.0,9.29,19.52,17.86,18.1,17.86,1.0,9.94,17.93,18.77,18.13,21.24,19.65,0,0,0,0,0
603661,36.75,10.0,1,229779853.3333333,0.0,10.92,36.75,33.1,33.31,33.41,1.0,7.8,37.5,39.36,37.5,39.36,36.75,0,0,1,1,0
603690,27.35,-0.62,0,521161946.66666657,0.0,5.12,28.33,26.92,26.95,27.52,1.0,6.63,27.58,31.82,29.72,35.26,30.27,0,0,0,0,0
603678,56.28,-5.6,0,2854272780.6666665,0.0,7.4,59.02,54.61,56.74,59.62,1.0,-3.84,65.86,65.86,65.86,65.86,65.58,1,0,0,0,0
603687,19.18,9.98,1,1135284733.3333335,0.0,13.65,19.18,16.8,17.43,17.44,1.0,1.48,19.56,19.56,19.56,20.8,19.18,1,0,1,1,0
603800,79.0,5.33,0,954165120.0000001,0.0,12.0,82.3,73.3,74.3,75.0,1.0,4.13,80.49,80.49,80.49,80.49,82.5,0,0,0,0,0
603738,43.76,-3.16,0,1354382166.9999998,0.0,5.78,45.63,43.02,44.08,45.19,1.0,-4.45,48.0,58.28,50.57,58.28,49.71,0,0,0,0,0
603728,62.665,-5.19,0,742609702.5,0.0,5.95,66.055,62.125,65.135,66.095,1.0,0.66,67.89,72.97,69.28,77.88,72.7,0,0,0,0,0
603858,14.7,0.41,0,53465810.00000001,0.0,1.64,14.72,14.48,14.6,14.64,1.0,-3.1,15.37,16.93,15.37,18.47,16.1,0,0,0,0,0
603810,11.89,-3.33,0,29216933.333333332,0.0,4.63,12.39,11.82,12.39,12.3,1.0,-4.67,12.88,15.65,13.97,19.2,13.53,0,0,0,0,0
603809,10.54,-1.86,0,180262473.0,0.0,4.19,10.79,10.34,10.64,10.74,1.0,3.23,10.82,11.53,11.13,15.37,11.81,0,0,0,0,0
603799,47.15,-1.46,0,2165484045.333333,0.0,4.24,48.1,46.07,47.01,47.85,1.0,-11.41,54.38,65.13,58.57,81.67,52.64,0,0,0,0,0
603867,38.99,4.31,0,514131159.66666675,0.0,6.74,39.52,37.0,37.32,37.38,1.0,6.12,38.28,43.58,42.2,43.58,41.12,0,0,0,0,0
603859,57.65,15.81,1,2550646158.666667,0.0,11.43,58.0,52.31,52.31,49.78,1.0,33.45,49.78,49.78,49.78,59.77,54.76,1,1,0,3,0
603773,154.96,3.2,0,5271625770.0,0.0,11.71,158.8,141.22,145.08,150.15,1.0,30.42,150.15,150.15,150.15,150.15,165.17,1,1,0,0,0
603876,24.69,-0.84,0,424354192.6666667,0.0,4.06,25.17,24.16,24.75,24.9,1.0,-7.53,28.68,30.36,29.1,33.5,27.39,0,0,0,0,0
603324,30.75,2.77,0,235731384.00000003,0.0,6.48,31.45,29.51,29.54,29.92,1.0,-5.33,33.77,34.98,34.98,34.98,32.91,1,0,0,0,0
603823,38.81,10.01,1,802730112.6666667,0.0,13.63,38.81,34.0,35.0,35.28,1.0,37.92,35.53,35.53,35.53,35.53,38.81,1,0,1,1,0
603915,15.76,-3.79,0,190182364.3333333,0.0,6.29,16.58,15.55,16.3,16.38,1.0,1.09,16.92,20.44,17.89,20.44,18.02,0,0,0,0,0
603929,222.06,7.9,0,3902817251.6666675,0.0,10.39,226.39,205.0,205.0,205.81,1.0,47.41,205.81,206.35,205.81,214.0,226.39,1,1,0,0,0
603936,21.55,-1.06,0,816864326.0,0.0,5.05,22.03,20.93,21.37,21.78,1.0,-0.69,22.77,26.98,26.23,26.98,23.96,0,0,0,0,0
603931,57.39,0.51,0,380886754.6666667,0.0,4.36,58.19,55.7,56.0,57.1,1.0,-0.68,62.99,67.02,66.52,67.02,62.81,0,0,0,0,0
603938,59.98,14.97,1,1997232654.9999998,0.0,14.93,59.98,52.19,52.2,52.168,1.0,39.33,54.45,56.76,54.45,56.76,57.38,1,0,1,1,0
603906,23.18,-1.99,0,352907333.3333333,0.0,3.81,23.86,22.96,23.4,23.65,1.0,-5.96,24.99,30.61,27.1,34.52,26.02,0,0,0,0,0
603978,24.45,-2.98,0,159127041.0,0.0,3.81,25.2,24.24,24.9,25.2,1.0,-13.45,28.89,34.68,33.22,39.82,27.72,0,0,0,0,0
603928,11.708,2.49,0,85633614.8,0.0,5.05,11.869,11.292,11.3,11.423,1.0,1.06,11.8,13.08,12.48,13.92,12.57,0,0,0,0,0
603948,24.59,3.76,0,50535329.0,0.0,6.84,24.8,23.18,23.68,23.7,1.0,-2.11,25.43,28.52,25.58,34.97,26.07,0,0,0,0,0
603993,16.79,-1.52,0,3824112218.666666,0.0,4.63,16.97,16.18,16.45,17.05,1.0,-15.59,20.15,21.16,20.17,28.49,18.76,0,0,0,0,0
603985,22.06,-0.76,0,314375086.6666667,0.0,4.18,22.49,21.56,21.98,22.23,1.0,-3.33,24.66,28.39,24.95,29.54,24.45,0,0,0,0,0
605090,35.55,0.31,0,475386334.99999994,0.0,4.51,36.45,34.85,35.25,35.44,1.0,-2.71,37.74,47.41,39.95,55.08,38.98,0,0,0,0,0
605060,47.1,-5.89,0,325585920.6666666,0.0,6.73,49.89,46.52,49.38,50.05,1.0,-1.2,52.44,67.92,55.42,74.0,55.05,1,0,0,0,0
605111,58.689,-5.03,0,1324015345.6,0.0,6.84,61.629,57.399,60.699,61.799,1.0,-8.97,66.61,70.6,70.6,70.6,67.98,1,1,0,0,0
605376,194.0,1.94,0,3213231170.0,0.0,6.04,196.6,185.1,192.7,190.3,1.0,2.08,198.67,198.67,198.67,198.67,209.33,1,1,0,0,0
605020,32.9,3.79,0,1003875156.0000002,0.0,7.13,33.22,30.96,31.46,31.7,1.0,-5.68,36.88,36.88,36.88,36.88,34.87,0,0,0,0,0
605589,59.45,10.11,1,1061884010.0000001,0.0,0.0,59.45,59.45,59.45,53.99,1.0,10.09,56.3,56.3,56.3,56.3,59.39,1,1,0,2,1
605255,76.58,-3.91,0,81826946.66666667,0.0,5.62,80.79,76.31,80.57,79.7,1.0,-7.62,85.97,122.08,101.97,218.0,87.67,0,0,0,0,0
688006,34.08,-2.91,0,701993488.48,0.0,7.52,35.55,32.91,34.5,35.1,1.0,-3.37,39.54,42.57,42.57,42.57,42.12,1,1,0,0,0
605488,35.37,-7.43,0,384697202.00000006,0.0,6.88,37.66,35.03,37.25,38.21,1.0,3.79,38.54,41.5,39.8,48.53,42.03,0,0,0,0,0
605358,73.5,3.27,0,7787313867.0,0.0,7.71,75.69,70.2,74.0,71.17,1.0,26.53,71.17,71.17,71.17,71.17,78.29,1,1,0,0,0
605123,94.72,-1.24,0,301016096.66666675,0.0,4.9,97.9,93.2,95.0,95.91,1.0,-3.68,105.5,125.0,116.99,130.63,105.5,0,0,0,0,0
688012,289.11,1.43,0,8656473710.17,0.0,8.42,306.0,282.0,282.89,285.04,1.0,1.12,296.74,357.7,326.41,357.7,342.05,0,0,0,0,0
688017,424.0,0.91,0,8083891986.56,0.0,7.42,431.31,400.13,412.0,420.17,1.0,34.65,450.2,450.2,450.2,450.2,504.2,1,0,0,0,0
688028,104.58,-5.49,0,591790882.83,0.0,8.05,110.91,102.0,110.0,110.66,1.0,-9.2,131.55,140.87,139.32,140.87,132.79,1,0,0,0,0
605168,45.84,-0.33,0,270025781.3333334,0.0,4.65,46.21,44.07,46.21,45.99,1.0,-7.3,50.51,64.28,58.2,64.28,50.59,0,0,0,0,0
688019,245.62,5.47,0,2670736926.2400002,0.0,8.23,245.62,226.45,228.0,232.88,1.0,14.55,244.2,267.69,244.2,267.69,279.46,0,0,0,0,0
688037,244.12,-0.76,0,1662853808.226667,0.0,6.43,255.68,239.86,244.79,246.0,1.0,-4.99,277.0,330.0,280.88,330.0,295.2,0,0,0,0,0
688003,98.52,-2.74,0,1036643000.4000001,0.0,6.59,98.98,92.3,96.2,101.3,1.0,1.24,116.87,117.24,117.24,117.24,121.56,1,0,0,0,0
688039,42.6,-5.63,0,121211379.08000001,0.0,7.93,45.58,42.0,44.43,45.14,1.0,0.71,45.9,53.0,47.37,70.0,54.17,0,0,0,0,0
688047,134.55,1.47,0,1502328674.7733333,0.0,7.82,141.57,131.2,131.2,132.6,1.0,-4.49,144.87,176.19,163.4,203.05,159.12,0,0,0,0,0
688035,82.07,4.15,0,639473415.0799999,0.0,8.06,83.35,77.0,77.0,78.8,1.0,7.07,79.99,96.65,96.65,96.65,94.56,0,0,0,0,0
688005,31.81,-3.05,0,622642043.0666666,0.0,5.12,32.79,31.11,32.23,32.81,1.0,1.56,34.74,37.88,34.74,40.8,39.37,0,0,0,0,0
688072,618.0,3.52,0,6294003856.440001,0.0,8.2,634.94,586.0,586.0,597.0,1.0,3.75,641.47,778.67,778.67,778.67,716.4,0,0,0,0,0
688082,264.99,0.43,0,2291265461.25,0.0,6.66,271.46,253.88,259.0,263.86,1.0,4.76,278.35,278.35,278.35,278.35,316.63,1,0,0,0,0
688041,284.8,6.2,0,18806819666.5,0.0,9.0,305.8,281.66,285.0,268.18,1.0,-0.4,298.0,353.68,343.0,358.8,321.82,0,0,0,0,0
688102,36.8,-6.27,0,823497413.8266667,0.0,5.6,38.88,36.68,38.66,39.26,1.0,0.55,40.49,46.86,40.49,56.13,47.11,0,0,0,0,0
