代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近5日最高,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
300812,29.58,-3.05,0,573761863.3333333,0.0,2.88,30.0,29.12,29.56,30.51,1.0,3.54,32.4,32.4,32.4,36.36,36.61,0,0,0,0,0
300814,191.3,6.13,0,2173271562.6666665,0.0,9.31,194.9,178.12,180.3,180.25,1.0,18.89,192.01,192.01,192.01,192.01,216.3,1,0,0,0,0
300758,12.95,-2.26,0,193104321.33333334,0.0,4.08,13.35,12.81,13.16,13.25,1.0,3.43,13.67,15.56,13.67,21.52,15.9,0,0,0,0,0
300822,12.89,-1.6,0,27390960.000000004,0.0,2.98,13.19,12.8,13.01,13.1,1.0,0.62,13.57,15.56,14.29,20.77,15.72,0,0,0,0,0
300840,21.51,0.99,0,121537038.33333336,0.0,3.66,21.7,20.92,21.06,21.3,1.0,1.03,22.7,26.16,23.29,26.49,25.56,0,0,0,0,0
300795,9.03,0.11,0,39296690.666666664,0.0,3.66,9.19,8.86,9.06,9.02,1.0,-1.53,9.84,12.99,9.84,15.98,10.82,0,0,0,0,0
300809,31.97,3.43,0,271405689.3333334,0.0,5.14,32.2,30.61,30.61,30.91,1.0,2.96,33.6,43.5,39.5,43.5,37.09,0,0,0,0,0
300798,7.1,-2.47,0,96894662.99999999,0.0,3.43,7.33,7.08,7.22,7.28,1.0,-0.28,7.98,9.6,7.98,13.42,8.74,0,0,0,0,0
300846,22.82,1.92,0,692600533.3333333,0.0,4.64,23.15,22.11,22.35,22.39,1.0,9.08,23.35,31.92,24.46,39.03,26.87,0,0,0,0,0
300842,86.2,10.43,0,986280596.0000001,0.0,16.05,90.53,78.0,78.73,78.06,1.0,11.95,80.75,102.65,86.16,128.2,93.67,0,0,0,0,0
300861,24.32,19.98,1,1024838048.6666666,0.0,20.62,24.32,20.14,20.27,20.27,1.0,31.74,20.66,22.56,20.66,22.56,24.32,0,0,1,1,0
300801,27.2,-2.96,0,182209496.0,0.0,3.5,27.98,27.0,27.78,28.03,1.0,4.49,28.4,30.7,28.4,43.32,33.64,0,0,0,0,0
300873,26.68,7.49,0,256263173.99999997,0.0,9.35,26.85,24.53,24.8,24.82,1.0,19.43,25.07,25.07,25.07,27.44,29.78,0,0,0,0,0
300784,47.4,2.05,0,64211506.333333336,0.0,6.01,47.8,45.01,46.45,46.45,1.0,11.03,49.3,53.88,49.3,63.8,55.74,0,0,0,0,0
300918,12.16,-1.94,0,86496981.99999999,0.0,3.39,12.5,12.08,12.3,12.4,1.0,-1.78,12.84,15.14,13.91,21.47,14.88,1,0,0,0,0
300953,145.0,1.14,0,1164859245.0,0.0,3.31,146.55,141.8,142.93,143.36,1.0,3.46,146.81,188.28,151.25,188.28,172.03,0,0,0,0,0
300857,277.76,4.03,0,8757250250.666666,0.0,5.65,282.58,267.5,268.0,266.99,1.0,27.16,267.0,277.0,267.0,308.0,320.39,1,1,0,0,0
300991,38.5,-3.75,0,112186741.33333331,0.0,3.85,40.04,38.5,40.04,40.0,1.0,4.19,42.6,47.01,42.6,66.8,48.0,0,0,0,0,0
300919,48.64,-1.28,0,563209537.0,0.0,3.15,49.62,48.07,48.98,49.27,1.0,6.55,50.67,57.62,51.36,65.78,59.12,0,0,0,0,0
300853,30.19,3.0,0,416581601.3333334,0.0,10.85,31.68,28.5,29.27,29.31,1.0,-15.76,40.85,40.85,40.85,40.85,35.17,0,0,0,0,0
300984,57.69,-2.93,0,167076810.3333333,0.0,3.57,59.51,57.39,59.43,59.43,1.0,1.66,61.25,76.8,62.83,89.96,71.32,0,0,0,0,0
301069,22.26,-2.33,0,343885813.3333334,0.0,2.72,22.62,22.0,22.62,22.79,1.0,4.51,23.73,24.14,23.73,33.75,27.35,0,0,0,0,0
301042,78.08,2.08,0,226974427.99999997,0.0,4.84,78.7,75.0,76.49,76.49,1.0,1.42,81.5,81.65,81.65,81.65,91.79,0,0,0,0,0
301000,33.55,-2.07,0,347575410.6666666,0.0,3.56,34.5,33.28,33.92,34.26,1.0,16.05,35.22,38.93,35.22,43.78,41.11,1,0,0,0,0
301071,76.6,3.42,0,2288144040.0,0.0,8.46,80.51,74.24,74.24,74.07,1.0,8.35,75.64,89.74,79.99,89.74,88.88,0,0,0,0,0
301005,105.35,8.08,0,1573004776.0,0.0,10.43,105.82,95.65,96.21,97.47,1.0,5.35,105.89,121.39,106.66,163.17,116.96,0,0,0,0,0
300903,101.58,3.48,0,3702224556.333333,0.0,7.65,105.0,97.49,99.92,98.16,1.0,36.51,98.16,98.16,98.16,98.16,117.79,1,1,0,0,0
301021,124.34,7.56,0,1186933500.0,0.0,12.84,127.5,112.66,115.67,115.6,1.0,47.5,124.88,124.88,124.88,124.88,138.72,1,0,0,0,0
301092,52.53,2.4,0,432200335.3333334,0.0,11.23,52.58,46.82,51.16,51.3,1.0,9.73,53.84,53.84,53.84,53.84,61.56,0,0,0,0,0
301189,67.02,2.32,0,440076947.99999994,0.0,7.33,69.3,64.5,65.5,65.5,1.0,-0.84,75.0,82.14,82.14,82.14,78.6,0,0,0,0,0
301091,17.59,-1.46,0,83153936.00000001,0.0,2.91,17.9,17.38,17.74,17.85,1.0,0.4,19.0,21.99,19.31,30.36,21.42,0,0,0,0,0
301196,196.4,0.79,0,1326078824.0,0.0,7.17,201.98,188.0,190.0,194.86,1.0,23.61,206.96,206.96,206.96,206.96,233.83,1,0,0,0,0
300890,34.25,-1.67,0,217744193.33333337,0.0,2.61,34.92,34.01,34.46,34.83,1.0,4.23,35.96,39.2,35.96,44.68,41.8,0,0,0,0,0
301176,78.64,-1.56,0,1098221045.0,0.0,3.37,79.6,76.91,78.29,79.89,1.0,66.72,82.0,82.0,82.0,82.0,95.87,1,0,0,0,0
301085,66.15,3.6,0,209832996.99999997,0.0,4.32,66.92,64.16,64.22,63.85,1.0,10.66,65.78,84.66,67.36,89.09,76.62,0,0,0,0,0
301150,63.98,4.87,0,2358574985.0,0.0,10.64,65.7,59.21,59.28,61.01,1.0,49.56,65.41,65.41,65.41,65.41,73.21,1,1,0,0,0
301012,27.59,-1.04,0,201543680.0,0.0,3.26,28.26,27.35,27.88,27.88,1.0,3.45,28.84,43.83,32.83,43.83,33.46,0,0,0,0,0
301117,25.8,1.38,0,105228650.0,0.0,5.5,26.35,24.95,25.19,25.45,1.0,4.33,26.08,31.93,27.05,60.34,30.54,0,0,0,0,0
301205,361.02,7.39,0,5457556832.0,0.0,12.55,374.5,332.3,340.98,336.19,1.0,7.76,351.35,374.9,374.9,374.9,403.43,1,0,0,0,0
301248,73.33,0.05,0,431486501.33333325,0.0,3.42,75.22,72.71,73.47,73.29,1.0,8.41,77.0,90.89,77.0,98.47,87.95,0,0,0,0,0
301226,34.72,-0.09,0,85444626.0,0.0,3.77,35.51,34.2,34.75,34.75,1.0,4.23,35.84,41.44,36.14,49.94,41.7,0,0,0,0,0
301199,18.79,-1.83,0,34617087.66666666,0.0,3.24,19.18,18.56,19.18,19.14,1.0,-1.52,20.23,23.67,20.98,26.16,22.97,0,0,0,0,0
301200,337.0,2.72,0,1367350000.0,0.0,5.94,341.5,322.0,328.0,328.08,1.0,28.09,333.13,333.13,333.13,333.13,393.7,1,0,0,0,0
301217,200.0,10.08,0,8438330506.666666,0.0,13.29,202.15,178.01,179.3,181.69,1.0,56.27,198.8,198.8,198.8,198.8,218.03,1,0,0,0,0
301251,54.26,-0.18,0,291416534.00000006,0.0,3.05,54.87,53.21,53.97,54.36,1.0,14.42,54.98,55.51,54.98,55.51,65.23,1,0,0,0,0
301132,46.97,5.6,0,517812066.6666667,0.0,8.61,47.93,44.1,44.58,44.48,1.0,28.16,45.68,45.68,45.68,45.68,53.38,1,0,0,0,0
301306,174.0,5.52,0,1227930450.0000002,0.0,10.86,178.0,160.1,164.5,164.9,1.0,40.66,168.0,168.0,168.0,188.5,197.88,1,1,0,0,0
301292,76.11,-3.54,0,1503666643.0,0.0,9.84,82.36,74.6,78.5,78.9,1.0,19.03,79.99,79.99,79.99,106.86,94.68,0,0,0,0,0
301297,51.28,4.23,0,1779294356.6666667,0.0,8.66,52.34,48.08,49.96,49.2,1.0,19.34,49.66,55.3,49.66,57.54,59.04,1,0,0,0,0
301313,59.24,-4.62,0,1382995665.3333333,0.0,10.37,65.02,58.58,62.13,62.11,1.0,6.53,65.73,70.5,70.5,70.5,74.53,1,0,0,0,0
301308,577.79,1.07,0,13565911529.0,0.0,6.71,598.38,560.0,563.3,571.68,1.0,12.24,586.66,586.66,586.66,637.51,686.02,0,0,0,0,0
301338,169.0,3.87,0,1635710410.0000002,0.0,5.47,170.0,161.1,164.27,162.71,1.0,13.6,171.67,192.44,192.44,192.44,195.25,0,0,0,0,0
301325,39.34,-2.82,0,119981454.0,0.0,4.92,40.71,38.72,40.44,40.48,1.0,7.75,41.08,52.31,44.9,67.0,48.58,0,0,0,0,0
301368,44.4,0.66,0,128766573.33333334,0.0,4.44,45.48,43.52,43.52,44.11,1.0,-0.4,46.98,57.89,51.4,74.0,52.93,1,0,0,0,0
301349,64.63,1.05,0,484062125.66666657,0.0,6.19,65.96,62.0,63.29,63.96,1.0,17.72,69.48,69.48,69.48,69.48,76.75,0,0,0,0,0
301261,90.9,3.12,0,386028252.00000006,0.0,4.9,92.13,87.81,88.11,88.15,1.0,7.83,89.6,104.56,92.99,113.87,105.78,0,0,0,0,0
301389,103.17,0.17,0,1506081189.3333335,0.0,5.16,105.19,99.88,101.0,103.0,1.0,10.58,113.0,113.0,113.0,113.0,123.6,1,0,0,0,0
301373,194.9,-0.14,0,1810219969.0000002,0.0,12.35,198.3,174.19,177.88,195.17,1.0,45.08,203.99,203.99,203.99,203.99,234.2,1,1,0,0,0
301235,66.37,-0.6,0,343008089.3333334,0.0,5.68,69.49,65.7,66.81,66.77,1.0,-9.57,76.54,79.69,76.54,79.69,80.12,0,0,0,0,0
301377,600.0,1.69,0,2525857553.333333,0.0,9.86,628.18,570.01,570.1,590.0,1.0,39.25,598.68,598.68,598.68,598.68,708.0,1,0,0,0,0
301369,221.2,5.95,0,807371843.0000001,0.0,8.69,224.44,206.29,210.0,208.78,1.0,20.55,212.0,212.0,212.0,212.0,250.54,0,0,0,0,0
301487,22.18,-0.94,0,247819313.33333337,0.0,3.71,22.9,22.07,22.2,22.39,1.0,6.84,22.89,27.19,24.29,28.75,26.87,0,0,0,0,0
301396,222.97,3.41,0,4172738043.333334,0.0,6.49,229.0,215.01,216.37,215.61,1.0,34.32,218.0,238.07,218.0,266.0,258.73,1,1,0,0,0
301500,27.73,0.14,0,439879221.3333334,0.0,4.66,28.49,27.2,27.69,27.69,1.0,13.32,29.36,29.36,29.36,33.16,33.23,1,0,0,0,0
301413,80.28,-0.75,0,455676150.0,0.0,3.81,81.79,78.71,81.49,80.89,1.0,-5.64,88.44,110.29,95.0,137.45,97.07,0,0,0,0,0
301486,255.47,-1.79,0,2163854895.0000005,0.0,3.43,259.0,250.08,258.6,260.12,1.0,19.96,263.33,299.9,263.33,299.9,312.14,1,0,0,0,0
301511,160.9,-1.17,0,5727115230.666666,0.0,6.29,164.9,154.66,158.0,162.8,1.0,20.46,178.88,178.88,178.88,178.88,195.36,1,0,0,0,0
301517,53.93,0.33,0,209102635.00000003,0.0,3.24,54.65,52.91,53.01,53.75,1.0,3.83,54.35,67.8,56.88,103.99,64.5,0,0,0,0,0
301528,94.99,2.27,0,288146074.99999994,0.0,6.61,96.8,90.66,94.08,92.88,1.0,6.35,94.96,94.96,94.96,94.96,111.46,1,0,0,0,0
301526,40.89,1.64,0,7369939018.000001,0.0,7.53,41.78,38.75,39.51,40.23,1.0,54.59,43.6,43.6,43.6,43.6,48.28,1,0,0,0,0
301522,28.74,-2.61,0,289096096.0,0.0,4.61,29.75,28.39,29.15,29.51,1.0,11.57,29.92,33.08,29.92,50.76,35.41,0,0,0,0,0
301536,112.64,2.34,0,1289026921.3333333,0.0,4.52,113.98,109.0,110.06,110.06,1.0,31.05,112.68,112.68,112.68,112.68,132.07,1,0,0,0,0
301629,401.93,0.0,0,777356255.0,0.0,3.51,402.99,388.87,396.84,401.93,1.0,3.38,408.0,437.75,408.0,437.75,482.32,0,0,0,0,0
301678,64.05,5.02,0,635379647.0,0.0,14.76,68.88,59.88,59.88,60.99,1.0,6.77,64.85,70.5,64.85,89.35,73.19,0,0,0,0,0
301550,100.05,0.2,0,909855447.0000001,0.0,3.93,102.22,98.3,99.76,99.85,1.0,-2.55,109.73,143.24,128.58,146.57,119.82,1,0,0,0,0
600038,26.86,-1.07,0,152798537.6666667,0.0,2.39,27.36,26.71,27.08,27.15,1.0,-1.43,28.65,29.63,28.65,39.06,29.87,0,0,0,0,0
301636,45.56,-1.51,0,55029794.00000001,0.0,2.81,46.48,45.18,46.48,46.26,1.0,0.46,48.99,59.48,50.0,113.8,55.51,0,0,0,0,0
301596,59.74,5.96,0,240482088.00000003,0.0,7.38,59.99,55.83,56.24,56.38,1.0,6.14,59.64,67.0,59.71,67.0,67.66,0,0,0,0,0
600110,17.57,2.03,0,8705296114.666668,0.0,8.25,18.42,17.0,17.5,17.22,1.0,43.78,17.22,17.22,17.22,17.22,18.94,1,1,0,0,0
301589,156.73,4.58,0,223215063.33333334,0.0,8.41,161.51,148.9,149.85,149.86,1.0,10.95,151.0,191.44,153.25,219.02,179.83,0,0,0,0,0
600067,3.39,0.3,0,154970696.6666667,0.0,4.44,3.43,3.28,3.39,3.38,1.0,7.28,3.72,3.72,3.72,5.12,3.72,1,0,0,0,0
600160,44.12,-7.51,0,7295583978.666666,0.0,8.22,47.17,43.25,47.17,47.7,1.0,10.27,48.0,48.0,48.0,48.0,52.47,1,0,0,0,0
600118,76.52,0.96,0,3453560090.0,0.0,4.93,77.54,73.8,74.51,75.79,1.0,-1.94,81.72,89.17,86.66,127.77,83.37,0,0,0,0,0
600105,62.12,5.53,0,7914327134.999999,0.0,5.05,64.35,61.38,61.83,58.865,1.0,18.81,58.87,59.7,59.7,59.7,64.75,1,1,0,0,0
600176,53.5,-2.01,0,14028129216.333332,0.0,6.76,54.99,51.3,53.0,54.6,1.0,30.27,54.6,54.6,54.6,54.6,60.06,1,1,0,0,0
600219,4.53,-2.16,0,833912291.6666666,0.0,4.32,4.71,4.51,4.59,4.63,1.0,-1.09,4.89,5.74,5.19,8.31,5.09,0,0,0,0,0
600156,9.01,-1.74,0,110403000.0,0.0,2.94,9.13,8.86,9.11,9.17,1.0,-0.77,9.34,13.85,10.34,15.61,10.09,0,0,0,0,0
600096,29.57,-2.18,0,1235481800.0,0.0,4.43,30.51,29.17,29.95,30.23,1.0,-1.4,31.99,32.76,31.99,44.42,33.25,0,0,0,0,0
600206,42.51,6.84,0,5557672810.666666,0.0,11.86,43.51,38.79,38.79,39.79,1.0,24.15,40.78,40.78,40.78,40.78,43.77,1,0,0,0,0
600246,18.65,5.91,0,3556509301.3333335,0.0,10.85,19.36,17.45,17.61,17.61,1.0,8.81,18.06,18.87,18.87,18.87,19.37,1,0,0,0,0
600183,183.87,2.06,0,14589534050.0,0.0,5.9,187.35,176.73,178.5,180.15,1.0,22.8,191.0,191.0,191.0,191.0,198.17,1,0,0,0,0
600186,14.28,-2.59,0,5169105236.666667,0.0,9.75,15.5,14.07,14.89,14.66,1.0,13.06,14.66,14.66,14.66,14.66,16.13,1,1,0,0,0
600128,8.24,-1.55,0,42159677.33333333,0.0,2.39,8.36,8.16,8.3,8.37,1.0,-4.63,8.94,9.93,9.19,13.1,9.21,0,0,0,0,0
600259,116.28,10.0,1,3765810645.0000005,0.0,10.3,116.28,105.39,105.71,105.71,1.0,26.27,111.11,111.11,111.11,112.14,116.28,0,0,1,1,0
600438,12.85,-2.5,0,651827890.0,0.0,2.73,13.18,12.82,13.17,13.18,1.0,-9.51,14.33,16.44,14.33,27.75,14.5,0,0,0,0,0
600409,6.12,-3.01,0,229534374.66666672,0.0,5.86,6.31,5.94,6.29,6.31,1.0,2.51,6.78,7.43,6.78,9.5,6.94,0,0,0,0,0
600338,17.42,-2.74,0,1140140258.3333333,0.0,4.3,18.05,17.28,17.75,17.91,1.0,1.28,18.75,21.08,18.75,28.28,19.7,0,0,0,0,0
600301,65.61,-1.2,0,1157448600.0,0.0,6.61,68.39,64.0,65.99,66.41,1.0,12.08,68.97,69.37,69.37,77.38,73.05,0,0,0,0,0
301358,76.08,0.57,0,1846294970.0,0.0,4.98,77.95,74.18,74.65,75.65,1.0,10.47,77.17,96.62,77.17,109.64,90.78,0,0,0,0,0
600343,24.88,1.55,0,788419657.3333333,0.0,5.22,25.29,24.01,24.22,24.5,1.0,5.42,25.96,34.18,27.55,50.88,26.95,0,0,0,0,0
600362,53.31,10.01,1,6505248244.666667,0.0,6.83,53.31,50.0,50.0,48.46,1.0,32.81,48.75,49.48,48.75,70.7,53.31,1,0,1,1,0
600480,9.89,0.51,0,230591296.0,0.0,3.56,10.05,9.7,9.84,9.84,1.0,3.24,10.12,11.82,10.93,12.98,10.82,0,0,0,0,0
600477,2.5,-2.72,0,63456372.0,0.0,3.11,2.57,2.49,2.57,2.57,1.0,-2.5,2.63,2.95,2.73,4.71,2.83,0,0,0,0,0
600481,4.74,-5.95,0,451390590.00000006,0.0,4.76,4.98,4.74,4.97,5.04,1.0,-8.14,5.28,7.86,5.28,11.56,5.54,0,0,0,0,0
600346,17.1,-4.04,0,570132546.0,0.0,3.98,17.77,17.06,17.75,17.82,1.0,4.97,19.15,19.76,19.15,26.97,19.6,0,0,0,0,0
600487,111.01,0.01,0,22258163770.0,0.0,7.1,116.66,108.78,111.03,111.0,1.0,8.41,111.41,111.41,111.41,111.41,122.1,1,0,0,0,0
600489,21.92,-3.44,0,1623762140.0000005,0.0,5.2,22.78,21.6,22.4,22.7,1.0,6.2,22.94,24.78,23.15,41.48,24.97,0,0,0,0,0
600456,30.6,0.89,0,368202937.6666666,0.0,4.12,31.14,29.89,30.15,30.33,1.0,6.99,31.09,33.73,31.99,45.1,33.36,0,0,0,0,0
600520,32.66,5.9,0,692313374.9999999,0.0,8.92,33.6,30.85,31.14,30.84,1.0,13.52,31.13,39.99,31.13,39.99,33.92,1,0,0,0,0
600498,75.31,-1.79,0,9094163676.666666,0.0,5.03,78.0,74.14,76.56,76.68,1.0,23.48,79.7,79.7,79.7,79.7,84.35,0,0,0,0,0
600330,32.88,-1.59,0,4070900940.0,0.0,4.76,34.29,32.7,33.35,33.41,1.0,12.18,33.8,34.82,33.8,35.55,36.75,1,0,0,0,0
600345,64.78,7.02,0,1521466759.0,0.0,11.75,65.65,58.54,59.6,60.53,1.0,13.63,64.77,64.77,64.77,64.77,66.58,1,0,0,0,0
600501,16.94,-2.53,0,128683104.00000003,0.0,2.99,17.42,16.9,17.2,17.38,1.0,-1.8,18.28,22.32,18.59,39.97,19.12,0,0,0,0,0
600552,23.32,-3.36,0,3298664546.6666665,0.0,9.16,24.61,22.4,24.01,24.13,1.0,13.04,24.13,24.13,24.13,24.13,26.54,1,1,0,0,0
600497,10.28,1.78,0,2643045122.6666665,0.0,5.54,10.55,9.99,10.0,10.1,1.0,21.8,10.43,10.43,10.43,11.86,11.11,1,0,0,0,0
600588,9.79,0.1,0,508273789.99999994,0.0,5.93,10.17,9.59,9.68,9.78,1.0,-1.11,10.29,11.54,11.22,19.01,10.76,0,0,0,0,0
600584,83.03,1.55,0,19476078180.333336,0.0,5.53,85.55,81.03,81.89,81.76,1.0,15.4,82.83,94.9,82.83,94.9,89.94,0,0,0,0,0
600589,10.21,-0.29,0,1155746386.6666667,0.0,4.79,10.54,10.05,10.4,10.24,1.0,8.27,10.58,13.99,11.05,15.25,11.26,0,0,0,0,0
600549,85.91,6.27,0,13029460144.999998,0.0,15.34,88.9,76.5,78.12,80.84,1.0,35.61,82.89,82.89,82.89,82.89,88.92,1,0,0,0,0
600522,56.55,2.99,0,15981766744.999998,0.0,6.63,57.77,54.13,54.13,54.91,1.0,14.78,56.32,56.32,56.32,56.32,60.4,1,0,0,0,0
600640,10.55,0.48,0,61897576.0,0.0,2.76,10.65,10.36,10.38,10.5,1.0,0.38,11.15,13.69,11.6,16.5,11.55,0,0,0,0,0
600601,14.4,0.35,0,3610905584.3333335,0.0,2.86,14.61,14.2,14.41,14.35,1.0,22.87,15.07,15.07,15.07,15.07,15.79,1,0,0,0,0
600499,14.96,-3.86,0,374105550.0,0.0,4.76,15.64,14.9,15.6,15.56,1.0,2.12,15.9,17.34,15.9,20.48,17.12,0,0,0,0,0
600586,4.69,-6.76,0,255197862.0,0.0,5.57,4.95,4.67,4.92,5.03,1.0,-0.21,5.24,5.96,5.26,7.97,5.53,1,0,0,0,0
600641,33.45,1.36,0,2498090464.666667,0.0,7.48,35.28,32.81,32.9,33.0,1.0,15.7,33.51,33.51,33.51,33.51,36.3,1,0,0,0,0
600666,4.55,-2.57,0,580944589.3333334,0.0,5.35,4.74,4.49,4.7,4.67,1.0,3.88,4.78,5.73,4.9,7.57,5.14,0,0,0,0,0
600699,24.67,-0.68,0,796768046.6666666,0.0,2.33,25.12,24.54,24.56,24.84,1.0,4.84,25.58,32.95,27.29,33.41,27.32,0,0,0,0,0
600619,14.68,-1.41,0,258556830.00000003,0.0,2.01,14.86,14.56,14.8,14.89,1.0,1.8,15.37,19.79,15.37,23.65,16.38,0,0,0,0,0
600667,20.92,9.99,1,7465445300.000002,0.0,11.36,20.92,18.76,19.03,19.02,1.0,19.47,19.54,19.54,19.54,19.54,20.92,1,0,1,1,0
600637,8.88,0.79,0,348203548.00000006,0.0,3.52,8.97,8.66,8.77,8.81,1.0,5.21,8.86,11.44,9.38,16.12,9.69,0,0,0,0,0
600773,14.79,-3.77,0,423464496.0,0.0,6.05,15.69,14.76,15.29,15.37,1.0,0.61,16.4,21.38,16.4,28.88,16.91,0,0,0,0,0
600592,15.295,-4.2,0,165908215.0,0.0,3.19,15.745,15.235,15.745,15.965,1.0,-15.71,20.0,21.91,20.8,30.36,17.56,0,0,0,0,0
600775,11.01,4.16,0,339008784.33333325,0.0,5.68,11.09,10.49,10.62,10.57,1.0,7.21,10.73,13.06,11.08,20.03,11.63,0,0,0,0,0
600761,17.17,2.63,0,327062009.3333334,0.0,5.08,17.35,16.5,16.59,16.73,1.0,7.18,17.0,19.04,17.37,23.89,18.4,0,0,0,0,0
600673,36.26,1.03,0,3503355299.999999,0.0,3.65,37.2,35.89,36.0,35.89,1.0,9.41,35.89,40.55,35.89,42.83,39.48,1,1,0,0,0
600703,17.54,2.21,0,5311672960.0,0.0,4.31,18.0,17.26,17.71,17.16,1.0,14.94,17.43,17.6,17.6,18.77,18.88,1,0,0,0,0
600835,22.4,10.02,1,321837805.3333333,0.0,10.66,22.4,20.23,20.29,20.36,1.0,13.13,20.93,26.67,22.5,33.8,22.4,0,0,1,1,0
600711,12.83,-1.91,0,1219711486.0,0.0,5.73,13.45,12.7,12.97,13.08,1.0,8.45,13.9,13.9,13.9,18.68,14.39,1,0,0,0,0
600855,14.79,-0.67,0,126776910.00000001,0.0,3.22,15.11,14.63,14.8,14.89,1.0,3.79,15.46,19.38,15.64,30.0,16.38,0,0,0,0,0
600879,20.66,2.28,0,3900978640.0000005,0.0,8.12,21.16,19.52,19.9,20.2,1.0,2.68,21.2,23.5,22.39,32.24,22.22,0,0,0,0,0
600895,32.89,-1.14,0,970766970.6666667,0.0,2.86,33.55,32.6,33.25,33.27,1.0,1.29,35.71,40.95,35.71,49.34,36.6,0,0,0,0,0
600819,6.18,-9.91,0,171121521.0,0.0,5.98,6.58,6.17,6.55,6.86,1.0,-3.44,7.14,7.65,7.14,10.09,7.55,1,0,0,0,0
600986,8.02,0.38,0,418024955.3333333,0.0,4.51,8.16,7.8,7.91,7.99,1.0,4.29,8.19,10.06,8.36,16.48,8.79,0,0,0,0,0
600868,2.89,-3.99,0,190126291.6666667,0.0,3.99,3.0,2.88,3.0,3.01,1.0,-4.3,3.08,3.78,3.78,5.43,3.31,1,0,0,0,0
600783,21.13,6.02,0,1184014583.3333333,0.0,12.39,21.92,19.45,19.86,19.93,1.0,-3.74,23.55,25.56,24.76,39.44,21.92,0,0,0,0,0
600884,13.85,-2.46,0,1000313651.3333334,0.0,3.38,14.26,13.78,14.13,14.2,1.0,5.73,14.37,15.65,14.37,18.07,15.62,0,0,0,0,0
601133,31.38,-5.25,0,939228095.3333331,0.0,7.22,33.12,30.73,32.6,33.12,1.0,1.59,33.7,35.66,33.7,35.66,36.43,1,0,0,0,0
601168,31.75,0.86,0,2806176446.666667,0.0,8.55,33.57,30.88,31.0,31.48,1.0,7.48,32.96,33.44,33.39,41.18,34.63,0,0,0,0,0
601012,12.84,-1.76,0,1722161062.666667,0.0,2.75,13.07,12.71,13.0,13.07,1.0,-5.87,13.9,15.46,14.22,23.57,14.38,0,0,0,0,0
600962,26.06,2.16,0,209782103.33333337,0.0,5.25,26.59,25.25,25.97,25.51,1.0,9.36,26.72,28.97,26.72,28.97,28.06,1,0,0,0,0
601100,117.9,-0.08,0,879581909.3333334,0.0,3.54,120.58,116.4,117.4,118.0,1.0,-3.76,123.8,123.8,123.8,125.98,129.8,0,0,0,0,0
601020,24.43,-1.69,0,963677912.0000001,0.0,5.19,25.27,23.98,24.6,24.85,1.0,18.94,25.53,28.32,25.96,42.3,27.34,1,0,0,0,0
600969,8.56,-2.51,0,79221701.00000001,0.0,3.53,8.81,8.5,8.7,8.78,1.0,-10.37,10.15,12.37,11.36,12.45,9.66,0,0,0,0,0
600996,8.99,-6.84,0,597918148.3333334,0.0,10.16,9.92,8.94,9.65,9.65,1.0,2.16,9.94,9.94,9.94,12.92,10.62,1,0,0,0,0
601390,4.51,-3.63,0,731649841.0,0.0,3.42,4.66,4.5,4.65,4.68,1.0,1.12,4.74,4.86,4.75,6.47,5.15,0,0,0,0,0
601615,12.23,-0.81,0,882699475.0,0.0,3.73,12.49,12.03,12.3,12.33,1.0,0.99,13.03,19.66,15.35,26.9,13.56,0,0,0,0,0
601890,8.76,-2.34,0,141412613.33333334,0.0,2.45,8.91,8.69,8.86,8.97,1.0,4.41,9.24,10.11,9.24,14.32,9.87,0,0,0,0,0
600959,3.1,-0.32,0,93385330.0,0.0,2.57,3.14,3.06,3.11,3.11,1.0,-2.21,3.28,4.01,3.45,4.83,3.42,0,0,0,0,0
601208,74.83,2.23,0,6446276199.999998,0.0,9.25,77.77,71.0,71.0,73.2,1.0,21.24,76.68,76.68,76.68,76.68,80.52,1,0,0,0,0
601698,30.89,-1.18,0,1331856820.0,0.0,3.84,31.6,30.4,31.0,31.26,1.0,-3.32,34.5,34.61,34.5,53.88,34.39,0,0,0,0,0
601727,7.31,-1.48,0,825315742.3333333,0.0,2.7,7.48,7.28,7.43,7.42,1.0,3.1,7.5,9.15,8.02,9.88,8.16,0,0,0,0,0
601689,62.3,3.64,0,2707086500.0,0.0,5.02,62.86,59.84,59.84,60.11,1.0,1.5,63.35,74.85,70.37,85.01,66.12,0,0,0,0,0
601899,29.69,-2.43,0,10855990541.666668,0.0,5.59,30.98,29.28,29.96,30.43,1.0,8.64,31.35,32.98,31.35,44.94,33.47,0,0,0,0,0
603000,16.1,-0.43,0,197531538.33333334,0.0,2.91,16.34,15.87,16.17,16.17,1.0,0.44,16.68,19.0,18.29,30.83,17.79,0,0,0,0,0
603025,14.93,0.07,0,123214748.99999997,0.0,2.68,15.1,14.7,14.87,14.92,1.0,8.11,15.22,16.72,15.66,19.48,16.41,0,0,0,0,0
603002,23.58,1.64,0,3352055103.333334,0.0,8.53,24.65,22.67,23.64,23.2,1.0,29.31,23.2,23.2,23.2,23.2,25.52,1,1,0,0,0
